ts_ns,current_before,target_current,requested,current_after,rc
1787749241267478947,77388435456,77309411328,79024128,77321326592,0
1787749241298785875,77389746176,77309411328,80334848,77320540160,0
1787749241330567342,77388173312,77309411328,78761984,77320617984,0
1787749241362892248,77391659008,77309411328,82247680,77323583488,0
1787749241394544352,77393051648,77309411328,83640320,77319340032,0
1787749241426490001,77387235328,77309411328,77824000,77320388608,0
1787749241461997566,77388808192,77309411328,79396864,77331083264,0
1787749241498468009,77401600000,77309411328,92188672,77333495808,0
1787749241535549324,77401915392,77309411328,92504064,77337952256,0
1787749241572862932,77406633984,77309411328,97222656,77338738688,0
1787749241608607892,77407682560,77309411328,98271232,77334282240,0
1787749241639085064,77405323264,77309411328,95911936,77316456448,0
1787749241667899086,77384613888,77309411328,75202560,77314097152,0
1787749241696377061,77383565312,77309411328,74153984,77312000000,0
1787749241724284676,77381730304,77309411328,72318976,77313835008,0
1787749241752707330,77383303168,77309411328,73891840,77310951424,0
1787749241780649256,77381468160,77309411328,72056832,77313835008,0
1787749241808690233,77383303168,77309411328,73891840,77310689280,0
1787749241836364864,77380419584,77309411328,71008256,77312786432,0
1787749241864431562,77381468160,77309411328,72056832,77313835008,0
1787749241893108101,77384876032,77309411328,75464704,77312262144,0
1787749241920901974,77381730304,77309411328,72318976,77314097152,0
1787749241949165685,77383041024,77309411328,73629696,77312000000,0
1787749241977038009,77379895296,77309411328,70483968,77313310720,0
1787749242005923982,77380157440,77309411328,70746112,77314359296,0
1787749242035156392,77385400320,77309411328,75988992,77314097152,0
1787749242063639587,77380943872,77309411328,71532544,77314621440,0
1787749242091896819,77384089600,77309411328,74678272,77312524288,0
1787749242119741793,77379371008,77309411328,69959680,77313048576,0
1787749242148216808,77381730304,77309411328,72318976,77315407872,0
1787749242177209593,77386186752,77309411328,76775424,77314883584,0
1787749242205730119,77376749568,77309411328,67338240,77309902848,0
1787749242233746076,77378846720,77309411328,69435392,77312000000,0
1787749242261989647,77380943872,77309411328,71532544,77313835008,0
1787749242290769408,77383827456,77309411328,74416128,77312262144,0
1787749242319205133,77382254592,77309411328,72843264,77310689280,0
1787749242347430974,77379895296,77309411328,70483968,77312786432,0
1787749242375461571,77381992448,77309411328,72581120,77310164992,0
1787749242403772063,77378322432,77309411328,68911104,77311213568,0
1787749242432649076,77382254592,77309411328,72843264,77310689280,0
1787749242460457389,77379895296,77309411328,70483968,77312786432,0
1787749242488204551,77380943872,77309411328,71532544,77313835008,0
1787749242516634916,77382254592,77309411328,72843264,77310427136,0
1787749242545734642,77379371008,77309411328,69959680,77312524288,0
1787749242573732979,77381992448,77309411328,72581120,77310427136,0
1787749242601438730,77378322432,77309411328,68911104,77311475712,0
