ts_ns,current_before,target_current,requested,current_after,rc
1787750166031342902,85905747968,85899345920,6402048,85898469376,0
1787750166059116184,85913972736,85899345920,14626816,85895524352,0
1787750166086231234,85917605888,85899345920,18259968,85889351680,0
1787750166112760833,85905268736,85899345920,5922816,85902000128,0
1787750166139412204,85912342528,85899345920,12996608,85900533760,0
1787750166166849510,85913300992,85899345920,13955072,85898981376,0
1787750166194714984,85919473664,85899345920,20127744,85892866048,0
1787750166221493108,85908193280,85899345920,8847360,85899350016,0
1787750166248253371,85907566592,85899345920,8220672,85897699328,0
1787750166275238079,85912489984,85899345920,13144064,85892685824,0
1787750166303162164,85915983872,85899345920,16637952,85887197184,0
1787750166330593299,85909168128,85899345920,9822208,85886963712,0
1787750166357159639,85900546048,85899345920,1200128,85893402624,0
1787750166384132536,85903585280,85899345920,4239360,85898833920,0
1787750166411141474,85910036480,85899345920,10690560,85894545408,0
1787750166439071879,85906141184,85899345920,6795264,85899063296,0
1787750166467156827,85910278144,85899345920,10932224,85900808192,0
1787750166494281087,85910831104,85899345920,11485184,85897408512,0
1787750166521439098,85909118976,85899345920,9773056,85890068480,0
1787750166548669710,85902254080,85899345920,2908160,85895438336,0
1787750166577033913,85912137728,85899345920,12791808,85892333568,0
1787750166603664864,85904023552,85899345920,4677632,85897469952,0
1787750166630700253,85908357120,85899345920,9011200,85897068544,0
1787750166657300683,85906272256,85899345920,6926336,85899194368,0
1787750166685265779,85908987904,85899345920,9641984,85900029952,0
1787750166712838987,85904793600,85899345920,5447680,85897715712,0
1787750166740093720,85911445504,85899345920,12099584,85902856192,0
1787750166767125188,85914083328,85899345920,14737408,85900378112,0
1787750166794267168,85910945792,85899345920,11599872,85889585152,0
1787750166821216555,85902123008,85899345920,2777088,85895045120,0
1787750166849099040,85914062848,85899345920,14716928,85887512576,0
1787750166875886273,85907034112,85899345920,7688192,85894803456,0
1787750166902659017,85909520384,85899345920,10174464,85888491520,0
1787750166929379290,85903024128,85899345920,3678208,85896208384,0
1787750166957342285,85913235456,85899345920,13889536,85892943872,0
1787750166985236890,85906579456,85899345920,7233536,85902991360,0
1787750167013326498,85915881472,85899345920,16535552,85889839104,0
1787750167040338716,85906313216,85899345920,6967296,85898268672,0
1787750167067605398,85909565440,85899345920,10219520,85895716864,0
1787750167095258768,85908275200,85899345920,8929280,85893083136,0
1787750167146020654,85908443136,85899345920,9097216,85901312000,0
1787750167173153944,85908451328,85899345920,9105408,85895704576,0
1787750167200375036,85902618624,85899345920,3272704,85895507968,0
1787750167228012336,85907787776,85899345920,8441856,85897334784,0
1787750167255743027,85905530880,85899345920,6184960,85898715136,0
1787750167282992700,85908787200,85899345920,9441280,85900464128,0
1787750167310542698,85912248320,85899345920,12902400,85891674112,0
1787750167337500675,85909651456,85899345920,10305536,85896134656,0
1787750167365241536,85907021824,85899345920,7675904,85884985344,0
1787750167392664482,85902950400,85899345920,3604480,85898244096,0
1787750167419813752,85914578944,85899345920,15233024,85885370368,0
1787750167446596046,85908324352,85899345920,8978432,85887459328,0
1787750167473361900,85901127680,85899345920,1781760,85894311936,0
1787750167501080951,85912903680,85899345920,13557760,85893320704,0
1787750167529347922,85910990848,85899345920,11644928,85890351104,0
