ts_ns,current_before,target_current,requested,current_after,rc
1787749859969712019,77318164480,77309411328,8753152,77306761216,0
1787749859996881510,77319077888,77309411328,9666560,77306953728,0
1787749860024487869,77318746112,77309411328,9334784,77306847232,0
1787749860051839374,77318377472,77309411328,8966144,77306974208,0
1787749860079732788,77318508544,77309411328,9097216,77306187776,0
1787749860107428769,77318770688,77309411328,9359360,77307006976,0
1787749860134902446,77318275072,77309411328,8863744,77307035648,0
1787749860162137658,77318565888,77309411328,9154560,77307170816,0
1787749860189800398,77318967296,77309411328,9555968,77307953152,0
1787749860218008778,77319745536,77309411328,10334208,77308506112,0
1787749860245371453,77319766016,77309411328,10354688,77308354560,0
1787749860272753568,77320146944,77309411328,10735616,77307957248,0
1787749860300156163,77319749632,77309411328,10338304,77308198912,0
1787749860328257621,77319729152,77309411328,10317824,77308092416,0
1787749860356154925,77319614464,77309411328,10203136,77308243968,0
1787749860383804585,77319778304,77309411328,10366976,77308293120,0
1787749860411446815,77321396224,77309411328,11984896,77308416000,0
1787749860438980543,77320986624,77309411328,11575296,77309026304,0
1787749860467053180,77321084928,77309411328,11673600,77309911040,0
1787749860496068996,77322493952,77309411328,13082624,77306765312,0
1787749860523545022,77319081984,77309411328,9670656,77307514880,0
1787749860551077480,77320097792,77309411328,10686464,77307801600,0
1787749860578644978,77320908800,77309411328,11497472,77309112320,0
1787749860607150974,77322743808,77309411328,13332480,77307412480,0
1787749860634602340,77321043968,77309411328,11632640,77308788736,0
1787749860662154598,77322158080,77309411328,12746752,77306286080,0
1787749860689309339,77319917568,77309411328,10506240,77307715584,0
1787749860716934988,77321609216,77309411328,12197888,77310300160,0
1787749860745462894,77323931648,77309411328,14520320,77308465152,0
1787749860773238807,77322358784,77309411328,12947456,77307011072,0
1787749860800403097,77320368128,77309411328,10956800,77308407808,0
1787749860828063937,77322301440,77309411328,12890112,77305360384,0
1787749860855620386,77319774208,77309411328,10362880,77308043264,0
1787749860883717554,77321674752,77309411328,12263424,77310005248,0
1787749860911259012,77323636736,77309411328,14225408,77307871232,0
1787749860938522174,77321756672,77309411328,12345344,77310189568,0
1787749860966084133,77324083200,77309411328,14671872,77309194240,0
1787749860994543577,77322821632,77309411328,13410304,77307584512,0
1787749861021962683,77321211904,77309411328,11800576,77309403136,0
1787749861049716895,77323034624,77309411328,13623296,77307625472,0
1787749861076924996,77320990720,77309411328,11579392,77308768256,0
1787749861104879002,77322133504,77309411328,12722176,77307060224,0
1787749861133239915,77320953856,77309411328,11542528,77309050880,0
1787749861161692370,77322153984,77309411328,12742656,77306310656,0
1787749861189650715,77320458240,77309411328,11046912,77308915712,0
1787749861218159251,77322285056,77309411328,12873728,77307600896,0
1787749861246272629,77320445952,77309411328,11034624,77309251584,0
1787749861275582180,77322883072,77309411328,13471744,77308297216,0
1787749861303645787,77320613888,77309411328,11202560,77309550592,0
1787749861332225414,77322919936,77309411328,13508608,77308919808,0
1787749861360935734,77321490432,77309411328,12079104,77306765312,0
1787749861389197955,77320134656,77309411328,10723328,77309521920,0
1787749861417422255,77323153408,77309411328,13742080,77309161472,0
1787749861445872520,77322522624,77309411328,13111296,77308010496,0
1787749861473878446,77321895936,77309411328,12484608,77307224064,0
1787749861502057856,77320593408,77309411328,11182080,77309423616,0
1787749861531378787,77323055104,77309411328,13643776,77308608512,0
1787749861559783440,77321973760,77309411328,12562432,77307576320,0
1787749861587412340,77320417280,77309411328,11005952,77310169088,0
1787749861615695921,77323800576,77309411328,14389248,77308891136,0
1787749861644363510,77321474048,77309411328,12062720,77307138048,0
1787749861672718283,77320507392,77309411328,11096064,77309288448,0
1787749861700878472,77322387456,77309411328,12976128,77307748352,0
1787749861728264087,77320331264,77309411328,10919936,77309059072,0
1787749861756553719,77322690560,77309411328,13279232,77307133952,0
1787749861785053514,77320503296,77309411328,11091968,77309779968,0
1787749861813326036,77323411456,77309411328,14000128,77308534784,0
1787749861840638119,77321109504,77309411328,11698176,77310083072,0
1787749861868592375,77322928128,77309411328,13516800,77308411904,0
1787749861896889727,77320994816,77309411328,11583488,77310251008,0
1787749861925616376,77323620352,77309411328,14209024,77308854272,0
1787749861953525601,77321957376,77309411328,12546048,77308116992,0
1787749861981616849,77320699904,77309411328,11288576,77307420672,0
