ts_ns,current_before,target_current,requested,current_after,rc
1787748074476510902,77389963264,77309411328,80551936,77316706304,0
1787748074507144493,77384601600,77309411328,75190272,77318012928,0
1787748074539095939,77386694656,77309411328,77283328,77323173888,0
1787748074569833463,77379272704,77309411328,69861376,77317173248,0
1787748074600764920,77386903552,77309411328,77492224,77320179712,0
1787748074631615595,77389123584,77309411328,79712256,77317640192,0
1787748074659985675,77386321920,77309411328,76910592,77314813952,0
1787748074687876657,77374844928,77309411328,65433600,77312454656,0
1787748074716602113,77371699200,77309411328,62287872,77314027520,0
1787748074745017004,77371961344,77309411328,62550016,77313417216,0
1787748074773983315,77381312512,77309411328,71901184,77315239936,0
1787748074802897695,77384708096,77309411328,75296768,77313495040,0
1787748074831776895,77381914624,77309411328,72503296,77315674112,0
1787748074863820002,77378588672,77309411328,69177344,77319286784,0
1787748074899648609,77387706368,77309411328,78295040,77332078592,0
1787748074932747395,77401808896,77309411328,92397568,77327253504,0
1787748074965517126,77381517312,77309411328,72105984,77322735616,0
1787748074997384070,77376475136,77309411328,67063808,77319901184,0
1787748075028082053,77390155776,77309411328,80744448,77320851456,0
1787748075057884080,77391630336,77309411328,82219008,77314535424,0
1787748075086564615,77384790016,77309411328,75378688,77310496768,0
1787748075115310682,77373935616,77309411328,64524288,77309972480,0
1787748075143646972,77370003456,77309411328,60592128,77310758912,0
1787748075171687506,77368168448,77309411328,58757120,77313904640,0
1787748075199468595,77368954880,77309411328,59543552,77309710336,0
1787748075227806015,77363449856,77309411328,54038528,77309448192,0
1787748075255844029,77368168448,77309411328,58757120,77312856064,0
1787748075283770011,77382324224,77309411328,72912896,77312593920,0
1787748075312043929,77382062080,77309411328,72650752,77313642496,0
1787748075340075303,77382324224,77309411328,72912896,77313380352,0
1787748075369729676,77382848512,77309411328,73437184,77316263936,0
1787748075398847850,77387567104,77309411328,78155776,77314166784,0
1787748075428337481,77384421376,77309411328,75010048,77312856064,0
1787748075456741341,77381275648,77309411328,71864320,77312593920,0
1787748075486526657,77379964928,77309411328,70553600,77313544192,0
1787748075517551946,77382225920,77309411328,72814592,77318651904,0
1787748075548248489,77388906496,77309411328,79495168,77320306688,0
1787748075578861690,77386104832,77309411328,76693504,77318344704,0
1787748075607777600,77376016384,77309411328,66605056,77315002368,0
1787748075638377871,77384732672,77309411328,75321344,77314600960,0
1787748075668622796,77384855552,77309411328,75444224,77315129344,0
1787748075698552494,77384335360,77309411328,74924032,77319041024,0
1787748075728076726,77375401984,77309411328,65990656,77315207168,0
1787748075758894061,77384151040,77309411328,74739712,77321027584,0
1787748075792554578,77392330752,77309411328,82919424,77324730368,0
1787748075826137083,77394722816,77309411328,85311488,77328113664,0
1787748075857783473,77384212480,77309411328,74801152,77323796480,0
1787748075892357377,77392478208,77309411328,83066880,77328285696,0
1787748075930258152,77398540288,77309411328,89128960,77335486464,0
1787748075966089439,77404954624,77309411328,95543296,77331140608,0
1787748075997356062,77388812288,77309411328,79400960,77319491584,0
1787748076029546112,77389484032,77309411328,80072704,77322899456,0
1787748076059652614,77391056896,77309411328,81645568,77318635520,0
1787748076088660416,77386792960,77309411328,77381632,77312344064,0
1787748076116822412,77376307200,77309411328,66895872,77311295488,0
1787748076145777123,77371850752,77309411328,62439424,77310771200,0
